"","id","id_review","date","reviewer_id","reviewer_name","comments","name","host_id","host_name","neighbourhood_group","neighbourhood","Lat","Lon","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","district","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","crime"
"747",1881298,265012777,"5/15/2018",60389860,"Shari","Great apartment and location.","Private Apartment- Minutes from T!",1920539,"Caitlin & Dan",NA,"Jamaica Plain",42.30026,-71.11181,"Entire home/apt",117,1,538,"12/12/2020",6.07,1,310,"E13",4,NA,0.25,"doc747",1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,5214
"748",9731479,350179879,"11/18/2018",22777473,"Mark","Great host wonderful place","Penthouse South End with roof deck",19013294,"Yoshika",NA,"South End",42.34568,-71.06943,"Entire home/apt",120,91,166,"11/10/2019",2.71,1,0,"D4",4,NA,0.625,"doc748",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11261
"749",26360101,471548876,"6/17/2019",176214371,"Jane","the apartment is 1min walk from the subway station. Very close to the airport but still very quiet. Hanqing has prepared everything we would possibly need and provided great recommendations for our trip. Would stay here again if visit Boston another time","H-kingdom | Smart Home | Cozy renovated",73201898,"Hanqing",NA,"East Boston",42.38998,-70.99701,"Private room",68,1,59,"11/1/2020",1.85,1,334,"A7",42,0.197309018988742,0.222373348331088,"doc749",3,4,6,4,2,4,0,8,0,0,3,2,3,1,0,5,0,3627
"750",2892825,33703242,"5/31/2015",23914559,"Lucy","The neighborhood is unexpected, siren and loud music at night almost every night, though the interior of the house is clean, landlord lives right upstairs, so we can always hear steps early in the morning.","Luxury Sunny Hill Garden Townhouse Suite 1",14785487,"Aihua",NA,"Roxbury",42.31018,-71.08543,"Entire home/apt",450,28,14,"8/31/2019",0.19,4,365,"B2",35,NA,0.223120723248328,"doc750",5,3,6,3,1,5,0,9,0,0,1,0,5,1,0,1,0,14525
"751",5371051,83140073,"7/1/2016",57690863,"Eric","The house is really beautiful! Nice furnitures, good equipments also with a lovely balcony where you can enjoy your beers with some breeze. Me and my family had a good stay there, it's the best offer I've ever seen in Airbnb: 3 bedrooms & kitchen & living room & balcony with this price! It's impossible to find a more proper house for family trip like this.","Beautiful 3 bedroom Dorchester MA",27842033,"Bernard",NA,"Dorchester",42.31339,-71.06526,"Entire home/apt",95,28,260,"11/25/2020",4.07,2,180,"C11",62,0.209076922530349,0.459722675143653,"doc751",8,6,6,5,4,7,0,19,1,1,8,0,7,0,0,4,0,12501
"752",24484501,609930335,"2/23/2020",118821504,"Tyler","Great place for a guys weekend or bachelor party! We spent most of the weekend exploring the city but it was a great place to hang out with a large group. Tons of beds and places to sleep. The pub downstairs was a fun spot with live music and the bartenders were very nice. Definitely would recommend spending a weekend here.","Top of the World",114515516,"William",NA,"Charlestown",42.38266,-71.0791,"Entire home/apt",600,2,85,"1/3/2021",2.53,1,313,"A15",61,0.202343969395496,0.329060279384864,"doc752",7,7,4,4,4,9,0,18,0,1,2,0,5,0,0,5,0,1913
"753",29704910,428073399,"3/24/2019",86766289,"Craig","The apartment is stylish and clean. Aaron is a great host.","Bright & Spacious Loft Steps to Boston Common",771785,"Aaron",NA,"Downtown",42.35529,-71.06087,"Entire home/apt",170,3,86,"11/29/2020",3.44,1,310,"A1",11,0.289332575613541,0.428195823984483,"doc753",3,0,0,2,1,2,0,2,0,0,0,1,2,0,0,0,0,9706
"754",14566386,712351574,"11/29/2020",122689623,"Sarah","Elena’s place was a pleasure! Outdoor space was even larger than it seemed from the website, making it easy to have socially distant visitors outside. Elena was very helpful.","Fully-Equipped Private 1 Bedroom 2nd Floor Apt",25938192,"Elena",NA,"Jamaica Plain",42.31637,-71.10975,"Entire home/apt",130,29,147,"1/17/2021",2.76,2,329,"E13",30,0.279431184541688,0.352669861143972,"doc754",5,1,4,3,0,2,0,5,0,2,2,2,4,1,0,3,0,5214
"755",13378936,425975424,"3/19/2019",13967035,"Luke","Kathe & Lisa's place is exactly as advertised and absolutely perfect for a short break in Boston (we were there for 5 days). It is extremely clean, the bathroom/shower is great and it has all of the amenities that you would need. They even left us some yogurts and OJ in the fridge as well as throw away toothbrushes in the bathroom! 

The self-check in and check out is extremely easy (you get sent a code for the front door) which takes all of the stress away when running to our from Logan like we were! While we only briefly met Lisa and Kathe in the hallway, their communication was excellent, answering any questions we had within a couple of hours. They even gave us a recommendation for where to eat in the North End given the volume of Italian restaurants in that part of town! They allowed us to leave our bags in a different room for the day when we checked out as our flight was not until 7:30pm that evening which was also much appreciated.

The location is very good - The South End is lovely (classic Boston red-brick neighborhood) and the apartment is literally a 1 minute walk to Tremont Street which has a catalog of excellent restaurants. It took us about 10 minutes to walk to Back Bay T station, the heart of Back Bay (Boylston St/Newbury St/Commenwealth Ave.) and Boston Common so it is well located for all of the major tourist sites.

I will be recommending Kathe and Lisa's place to anyone I know travelling to Boston and hope to return one day myself! Thanks guys!","Montgomery Place - One Bedroom",75997654,"Kathe",NA,"South End",42.34347,-71.07368,"Entire home/apt",66,29,130,"6/30/2019",2.29,3,132,"D4",273,0.150332546911488,0.282286657639728,"doc755",15,34,24,17,10,30,0,46,5,7,30,28,28,3,0,29,0,11261
"756",45349044,663278377,"9/12/2020",323701440,"Zachary","Good place in a great location resturants bars stores all close by.","FOUND Boston Common - Queen Room",365985792,"FOUND Hotel",NA,"Downtown",42.34948,-71.06605,"Private room",96,1,145,"2/15/2021",26.85,5,320,"A1",12,NA,0.360843918243516,"doc756",3,2,1,0,0,1,0,4,0,0,0,0,1,0,0,1,0,9706
"757",36790111,562386300,"11/10/2019",72896009,"Gabrielle","This apartment is a wonderful space, nicely decorated space in a GREAT location. So walkable to everything around! This property is large/ spacious with a full kitchen, living area, dining area, and separate bedroom. This property would be a perfect long-term stay for two people. While the apartment building itself was quiet, the outside was very loud. If you have issues with noise be aware that construction outside of the building continued for most of the night and there is street noise. The space is neatly decorated but does need some maintenance upkeeping, which we have notified the hosts of.","Newly updated!  Financial District 5m to North End",275849638,"Steven",NA,"Downtown",42.35699,-71.05524,"Entire home/apt",126,29,65,"12/27/2020",3.37,22,204,"A1",101,0.353404794014741,0.00785731268916401,"doc757",14,10,5,10,3,15,0,27,1,0,6,0,15,2,0,8,0,9706
"758",22354,510163480,"8/15/2019",252753013,"Ivan","Thank you for everything!","COPLEY SQ...19TH C.TWNHSE SUNNY RM",85770,"Robert",NA,"South End",42.34496,-71.07486,"Private room",148,29,316,"12/13/2019",2.72,4,90,"D4",4,NA,0.25,"doc758",0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,11261
"759",20868619,270055226,"5/28/2018",7615055,"Mary","Perfect place to stay. Stayed with co-workers, we all had our own space and the home was nice and clean. Kevin is super responsive.","Newly renovated 3 bedroom  w/wifi & parking",117861820,"Kevin",NA,"Brighton",42.3595,-71.14342,"Entire home/apt",173,2,227,"2/14/2021",5.47,3,88,"D14",25,0.23994516178948,0.476056510431805,"doc759",5,1,1,2,2,2,0,4,0,1,2,1,4,0,0,3,0,5828
"760",32378499,435482602,"4/10/2019",227543443,"Daniel","Lindsay's place is beautiful, clean and very comfortable. The location was ideal for my visit and i would definitely recommend staying at her place.","Mins to Downtown/Seaport/BCEC with a private bath!",237078658,"Lindsay",NA,"South Boston",42.33634,-71.03941,"Private room",78,29,61,"10/24/2020",2.56,2,356,"C6",24,0.343413600817735,0.817830085889911,"doc760",4,2,2,3,2,1,0,4,0,1,3,1,3,0,0,2,0,6984
"761",1454258,16311071,"7/25/2014",17515343,"Sadie","We stayed one night in Bruce's beautiful victorian home this past week while visiting Boston.  The house was an easy 8 minute walk from the Savin Hill T stop on the red line in a beautiful and walkable area of Dorchester.  We were greeted warmly upon our early arrival and taken directly to our delightful eclectically decorated room. Not a corner of the house goes without careful attention or a splash of fun color.  The air conditioned room was a welcome relief and the complimentary breakfast got us on our way in the morning.  It goes without saying that we recommend staying here to anyone in search of a place where the accommodations are not only comfortable but also add to the vacation's overall enjoyment.","Inviting Queen Anne Victorian",7799789,"Bruce",NA,"Dorchester",42.30844,-71.0464,"Private room",80,29,311,"11/5/2019",3.39,3,365,"C11",124,0.174965159613576,0.360098246023686,"doc761",15,16,8,4,5,16,0,25,2,4,9,6,6,3,0,14,0,12501
"762",22327142,423553885,"3/14/2019",246839801,"Markie-Lee","Boris and Susan have a beautiful home. Super comfy and cozy. Their communication is on point and we had no issues getting to the home!","<U+2605> Bright, Sunny & Clean <U+2605> Professionally Cleaned!",69587,"Boris & Susan",NA,"East Boston",42.37994,-71.03088,"Private room",43,1,325,"2/15/2021",8.49,8,179,"A7",25,0.571672770279952,0.73099861286059,"doc762",3,2,1,1,3,3,0,5,0,0,2,2,3,0,0,3,0,3627
"763",839265,9293980,"12/19/2013",8551152,"Sergey","Quite nice family and their house. Big enough room, bed, bathroom and kitchen shared with other guests, everything was ok. One small minus- about 40-50 minutes to downtown by public transport, but it was expected. Also it was a little cold inside, but the weather was cold as well, so may be I'm too picky. Anyway, I recommend this place to staying.","Private Room in Spacious Apartment2",1997048,"ToRena",NA,"Dorchester",42.29822,-71.07621,"Private room",61,91,26,"9/30/2019",0.26,4,363,"C11",61,0.157741631830517,0.158223669059604,"doc763",12,3,7,7,4,3,1,13,3,0,6,0,13,1,1,4,0,12501
"764",1692573,261626202,"5/6/2018",184005950,"Andrea","""Oasis"" is the right word. I used to live in Boston many years ago and couldn't pass up the fantastic location of this place (near Jamaica pond, near the arboretum, near cool shops & yummy restaurants, with a very pleasant short walk to the T). This top floor apartment is so cozy and peaceful. I was in town alone for business, but I enjoyed this situation so much that I'd like to come back with my husband & daughters someday so that we could have this as a cozy home base while we explore Boston as tourists. It was that nice.","Urban oasis trendy JP 'hood - suite",8814724,"Kelly",NA,"Jamaica Plain",42.31338,-71.11719,"Entire home/apt",145,29,213,"8/12/2020",2.39,1,325,"E13",99,0.24871878886571,0.526151883194052,"doc764",12,13,9,7,5,9,0,20,0,3,9,5,13,3,0,8,0,5214
"765",9685102,94356716,"8/15/2016",63360409,"Conni","Host greeted us and helped with luggage. He was very nice.","Spacious room in two-room condo in Boston MA",815156,"Max",NA,"Brighton",42.33589,-71.14895,"Private room",51,91,197,"11/13/2019",3.17,1,364,"D14",11,0.109419935525933,0.527371578407382,"doc765",1,1,2,1,1,0,0,1,0,0,2,0,2,0,0,2,0,5828
"766",17942707,438382283,"4/16/2019",54058520,"Jennifer","Alex's place is in a super convenient location near the T, easy check-in, and responsive communication. We knew exactly what we were getting! Our time in Boston was so delightful! My crew would definitely stay here again!","Newly Renovated 1 BR close to T and Northeastern!",18150109,"Alex",NA,"Roxbury",42.32731,-71.09593,"Entire home/apt",143,91,98,"11/24/2019",2.08,4,180,"B2",38,0.354810862807507,0.339660051580684,"doc766",4,4,6,4,1,2,0,5,0,1,5,3,7,0,0,4,0,14525
"767",257588,203244999,"10/14/2017",48792966,"John","Great Stay, I live right in the neighborhood and my parents where coming to visiting and wanted them to be close by this was the perfect place for the them and they had a great stay!","BOSTON LUXURY FOR LESS!! NEAR BCEC",1355344,"Meri",NA,"South Boston",42.33066,-71.03984,"Entire home/apt",200,2,338,"12/6/2020",3.23,1,209,"C6",36,NA,0.425,"doc767",4,3,2,2,3,4,0,5,0,1,6,0,2,1,0,5,0,6984
"768",14682931,174977314,"7/27/2017",71034257,"Marjaline","This was my second stay at Lori's (Website hidden by Airbnb) that should definitely speak for itself.  Once again, check-in and check out was super easy. My room was clean, organized, and ready.   She's prompt with communication.  Her complimentary snacks are always thoughtful and delicious.  And her home is overall, very welcoming.  Definitely, an enjoyable stay.","Charming room, in hip JP near The T  #2",30490577,"Lori",NA,"Jamaica Plain",42.31765,-71.10049,"Private room",60,28,197,"3/14/2020",3.63,3,40,"E13",57,0.338338720975377,0.525296136293615,"doc768",12,6,7,7,4,1,0,7,0,1,8,2,15,0,0,4,0,5214
"769",9114896,95779079,"8/20/2016",53463205,"Aude","Le quartier est agréable avec un arrêt de bus juste en face du logement.
Marc a laissé des consignes d'arrivée et de départ précises et pratiques par mail. 
Le logement est spacieux, propre et confortable.","Private floor w/ 2BR, 1B, 1LR (900 Sq Ft)",43777733,"Marc",NA,"Brighton",42.35475,-71.15875,"Entire home/apt",75,29,63,"1/28/2021",0.99,1,301,"D14",40,0,0,"doc769",9,2,0,0,0,1,0,13,0,0,0,3,4,0,0,2,5,5828
"770",28868366,469907147,"6/15/2019",248593015,"<U+52C7>","Really nice house. Walking to the airport will take 20 minutes. The landlord is also very enthusiastic.","Walk to Airport, 5 min to Downtown",217617282,"Beaux",NA,"East Boston",42.37602,-71.03216,"Entire home/apt",115,29,204,"2/2/2021",6.98,2,179,"A7",16,0.267133655111464,0.313158553128689,"doc770",2,1,3,2,0,2,0,4,1,0,0,0,3,0,0,2,0,3627
"771",18875451,585359820,"12/31/2019",24834038,"Annmarie","Although the location is not on a T line, there is good bus service in Oak Square for travelers who don't wish to rent a car during their stay.","“The Sunset Room” at The Perthshire House.",16441460,"Charles",NA,"Brighton",42.35418,-71.16776,"Private room",45,1,115,"2/1/2021",2.55,6,365,"D14",29,NA,-0.0092847669088526,"doc771",1,4,0,2,0,3,0,7,0,3,3,3,2,1,0,3,0,5828
"772",17974950,166529839,"7/3/2017",22514424,"Melissa","The place was amazing, very clean! They really go above and beyond with all the amenities and extras, like chocolate covered raisins ;-) our favorite. It is not a perfect central location to freedom trail and tourist areas but it's a quick hop, skip and jump there on the subway. It was easy and convenient and subway takes you everywhere, would stay here again in a second. :-)


","<U+2605> Sunny, Spacious & Modern <U+2605> Cleaned & Sanitized!",69587,"Boris & Susan",NA,"East Boston",42.37511,-71.03579,"Private room",48,1,467,"2/15/2021",10.09,8,179,"A7",66,0.269248448829478,0.419936386122251,"doc772",7,5,8,5,7,7,0,15,0,1,6,0,8,0,2,6,0,3627
"773",9685102,431218322,"3/31/2019",177708452,"Tracey","Very close to Boston College and close to public transportation.","Spacious room in two-room condo in Boston MA",815156,"Max",NA,"Brighton",42.33589,-71.14895,"Private room",51,91,197,"11/13/2019",3.17,1,364,"D14",10,NA,0,"doc773",3,2,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,5828
"774",14414473,440972879,"4/21/2019",111011988,"Grace","Bill's property is conveniently located on the outskirts of Boston and is easy to access by Uber.  The basement apartment is nicely decorated and comfortable.  The bed is very comfortable and the shower has great water pressure! We had no issues during our stay.","Modern living in a conveniently located brownstone",5654336,"Bill",NA,"Roxbury",42.32902,-71.09231,"Entire home/apt",125,91,88,"11/24/2019",1.6,1,365,"B2",44,0.110736217659566,0.389039795023151,"doc774",5,4,3,4,3,5,0,10,0,2,2,3,4,0,0,4,0,14525
"775",22099733,440275646,"4/20/2019",249729941,"Zihan","The room is so clean and pretty, and They provide free snacks in the room. love this house!","<U+2605> Chic, Clean & Large <U+2605> Professionally Cleaned! <U+2605>",69587,"Boris & Susan",NA,"East Boston",42.3788,-71.03192,"Private room",43,1,383,"2/13/2021",10.05,8,170,"A7",18,0.27805117682428,0.629624574541568,"doc775",2,1,2,1,2,3,0,4,0,0,1,0,3,0,0,2,0,3627
"776",22327141,293140005,"7/19/2018",85215177,"Victoria","I loved staying in the Ivory room at Boris & Susan's home. They really thought of everything! The house along with the room were very clean and the entire space was organized. The house is located just a short walk to the Silver Line buses or the Blue Line subway, which made it easy to get around.

Boris & Susan were super easy to get in touch with and responsive right away when I had a question while staying at the house. I would definitely recommend staying here!

Thank you again =)","<U+2605> Spacious, Modern & Comfy<U+2605>Professionally Cleaned!",69587,"Boris & Susan",NA,"East Boston",42.37984,-71.03149,"Private room",43,1,342,"2/15/2021",8.93,8,175,"A7",89,0.21935500289749,0.307809753923178,"doc776",7,9,11,5,5,10,0,11,0,3,8,9,7,1,1,13,0,3627
"777",1327725,436652674,"4/13/2019",158290774,"Ashfaq","Easy to access Tram, about 5 mins walk, and 10 mins tram to Boston University. Just buy a Charlie Card and life is easy.","Modern 2 BR in Brighton with Parking",7205617,"Mikhail",NA,"Brighton",42.346,-71.1399,"Entire home/apt",98,3,273,"12/7/2020",2.95,1,41,"D14",22,0.086000780877045,0.327478402012163,"doc777",2,2,1,1,2,1,0,5,2,1,0,5,4,0,0,2,0,5828
"778",708802,143588032,"4/12/2017",15385920,"Richard","Excellent apartment for our party of two adults and elementary-school child, well-located, with friendly hosts. The property description was very accurate.","Boston / Charlestown Apartment",3648427,"Gerard  And Marie",NA,"Charlestown",42.37755,-71.0628,"Entire home/apt",100,2,374,"1/31/2020",3.68,1,111,"A15",23,0.280412922063571,0.565705340140963,"doc778",4,3,2,1,1,1,0,8,1,0,1,0,6,0,0,1,0,1913
"779",18942329,703706294,"10/25/2020",245243908,"Christa","Clean, spacious, cute, great spot!","Rustic & Renovated 3BR Steps to Airport & Subway",16284736,"Jordan",NA,"East Boston",42.37372,-71.034,"Entire home/apt",145,29,239,"12/23/2020",5.25,3,0,"A7",5,NA,1.11803398874989,"doc779",4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3627
"780",33781676,474781092,"6/23/2019",265697596,"Tianhan","The position of the house is very good, the traffic is very convenient, and Nick is very nice, he is very enthusiastic","Professionally cleaned!  The Vault",223741590,"Nick",NA,"Downtown",42.35344,-71.05953,"Private room",89,91,24,"11/18/2019",1.09,2,179,"A1",22,NA,0.978591288072252,"doc780",4,1,4,4,1,3,0,3,0,0,1,1,3,0,0,0,0,9706
"781",26719839,292266569,"7/17/2018",58480336,"Andrea","Blerina's place was great! It was very clean and comfortable. We had a car, so being able to  park for free was very helpful. Would definitely stay here again!","Spacious Two Bedroom Apartment. Free Parking &Wifi",200926376,"Blerina",NA,"Roxbury",42.31269,-71.08651,"Entire home/apt",82,29,254,"1/25/2021",8,1,95,"B2",29,0.401963424468818,0.461805930356206,"doc781",6,1,6,5,1,1,0,2,0,2,2,1,5,0,0,3,0,14525
"782",22267104,452995119,"5/14/2019",24384615,"Caio","City Point is the best neighborhood in Boston. There are at least 5 buses options to get to Bill’s place. Blue Bikes close by... and the lovely Pleasure Bay. Perfect if you are attending a conference in the Convention Center or just spending a few days relaxing.","Boston Escape One by Land Private Entry/Bath QN",52881930,"Bill And Maureen",NA,"South Boston",42.33451,-71.02731,"Entire home/apt",119,2,264,"11/28/2020",7.12,3,179,"C6",47,0.237414631124753,0.263275230556427,"doc782",5,4,3,2,2,5,0,6,1,2,2,10,5,1,0,5,0,6984
"783",24119260,282886427,"6/28/2018",8577838,"Taylor","The stay was quick and easy, and Tony was a kind host. Thank you!","Private Room& Bath Near Everything <U+0001F3F3><U+FE0F><U+200D><U+0001F308>",39730545,"Vincent",NA,"South End",42.34475,-71.07069,"Private room",50,29,107,"2/7/2021",3.05,2,90,"D4",14,0.219485534033442,0.508753100080672,"doc783",2,0,0,2,2,2,0,3,0,0,1,1,3,0,0,1,0,11261
"784",40971193,724387312,"1/15/2021",178438083,"Ubaid","This place is a MUST STAY in Boston. Fantastic location, quality and just like the images. Those looking for a very clean, hotel style accommodation - this is the place for you!","Rare discount!! Luxurious home w/private roofdeck",205105042,"Thuy",NA,"South Boston",42.33484,-71.02684,"Entire home/apt",695,2,40,"2/7/2021",3.23,1,275,"C6",31,0.398972111934281,0.440359801353519,"doc784",2,3,2,2,1,5,0,8,0,0,3,3,6,0,0,2,0,6984
"785",14943350,304951789,"8/10/2018",189891504,"Robert","The place is sparkling clean and Robin has a great breakfast spread and provide a warm house for everyone to enjoy and the location couldn't have been better.","219 on the Ocean with Private Bath",72139831,"Robin",NA,"Dorchester",42.30908,-71.04843,"Private room",97,1,209,"1/29/2021",3.87,4,340,"C11",28,NA,0.680336051416609,"doc785",4,1,0,4,3,4,0,5,0,2,1,1,1,0,0,4,0,12501
"786",36791709,576145360,"12/12/2019",139419503,"Colleen","Great location! Perfect place to stay while in town for business.","Classic Downtown Apartment | Laundry | Pets okay!",275849638,"Steven",NA,"Downtown",42.35832,-71.05463,"Entire home/apt",139,29,64,"1/2/2021",3.29,22,205,"A1",11,0.0732233047033631,0.301776695296637,"doc786",2,2,0,0,0,0,0,4,0,1,0,0,2,1,0,1,0,9706
"787",1815326,22334941,"11/3/2014",1545574,"Donatella","We had a relaxing stay at the house; warm and elegante atmosphere as described by the host.
It was a pity that we only stayed for one night.
The house even if it is not situated downtown is in an excellent area close to River Charles from where you can walk, run or take the bike.
Breakfast was great.Phyllis' cookies were unforgettable and it was also nice to talk about journeys with the hosts.Thank you very much for your hospitality.Donatella","Back Bay Elegance in Brighton",9508341,"Phyllis",NA,"Brighton",42.35509,-71.16242,"Private room",99,29,302,"3/7/2020",3.7,1,263,"D14",83,0.537771779912065,0.394094115697352,"doc787",6,8,7,7,3,8,0,15,1,3,9,3,5,3,0,8,0,5828
"788",3749523,90707393,"8/2/2016",39737230,"Suneel","Nice place that is clean, well appointed, and well located.","Grand Colonial in Historic Boston.",3842205,"Nicolo",NA,"Charlestown",42.37191,-71.06333,"Entire home/apt",125,32,276,"11/25/2020",3.46,1,268,"A15",10,NA,0.901249133147988,"doc788",2,0,2,1,1,0,0,1,0,0,1,0,3,0,0,2,0,1913
"789",15016872,297911896,"7/28/2018",14298279,"Nasim","a nice cozy  and cleanstudio with sufficient amenities.  Somehow noisy due to owners' children playing in the upper level. close to Boston college and Green line trains","Washer+Dryer+Parking!*Private suite*Cul de sac*",34614605,"Zvi",NA,"Brighton",42.34109,-71.15681,"Entire home/apt",64,2,129,"1/12/2021",3.1,1,19,"D14",27,0.543342027652915,0.27478887884984,"doc789",6,5,1,0,2,2,0,9,0,1,0,1,2,0,0,1,0,5828
"790",1881298,151048446,"5/10/2017",47801859,"Kyere","Great place to stay, just like the pictures!","Private Apartment- Minutes from T!",1920539,"Caitlin & Dan",NA,"Jamaica Plain",42.30026,-71.11181,"Entire home/apt",117,1,538,"12/12/2020",6.07,1,310,"E13",8,NA,0.353553390593274,"doc790",1,1,1,0,0,1,0,2,0,1,0,0,2,0,0,1,0,5214
"791",19123216,226575203,"1/11/2018",161636188,"Thyago","My stay was amazing, Eder and your family are very kind and friendly. Definitely I’ve been in the best place in Boston. This bedroom is big and comfortable. The bathroom is clean and the kitchen too. I would like to come back soon. 
Thank you Eder and your family for everything!!!!","<U+272A>2 Double beds 4mi to Downtown near subway freepk<U+272A>",25203946,"Eder",NA,"Dorchester",42.31161,-71.06395,"Private room",39,14,37,"9/14/2019",0.83,17,50,"C11",52,0.229100851746565,0.309656140902035,"doc791",7,3,5,7,5,4,0,7,0,1,7,3,7,0,0,3,0,12501
"792",8518237,570436320,"11/29/2019",37346023,"Vivian","The apartment was easy to find, spotless, and cozy. The kitchen had everything we needed to cook a full meal, and the stove in particular was wonderful! James and Pierre responded quickly and effectively to any questions/problems we had.","Executive Garden Apartment",44851947,"James And Pierre",NA,"Brighton",42.341,-71.15942,"Entire home/apt",238,2,224,"1/2/2021",3.4,1,181,"D14",40,0.271484609238192,0.454071605437742,"doc792",6,2,2,2,4,5,0,6,0,2,3,2,7,0,0,6,0,5828
"793",29261726,449393387,"5/6/2019",71564636,"Kate","Anne’s space was perfect for my boyfriend and I for our short trip to Boston. We took an Uber from the airport and it was very quick. The neighborhood is busy and looks a little rough but we always felt safe, especially due to the security cameras. We were right on the street level and while it did get a little noisy, the noise machine provided drowned it out. Very comfortable bed and nice shower with great water pressure. The amenities were thoughtful, and Liam’s store was very cute. Lots of nice restaurants and shops around, and even candle pin bowling across the street that you should try! We had a great stay and while we did not meet Anne she was very kind and responsive. Would love to stay in her place again. Thank you!","Beautiful private place#2 4 min fr T, 5 mt airport",169902109,"Endang",NA,"East Boston",42.37469,-71.03891,"Private room",89,29,104,"11/1/2020",3.64,2,260,"A7",138,0.315025848987001,0.337919174195545,"doc793",18,12,10,11,11,11,0,25,0,4,16,5,14,2,0,13,0,3627
"794",14086516,507504919,"8/11/2019",78738839,"Fernando","It was a great last minute book.  The owners are very helpful even at late hours.  The room was great for what was needed.  Older home but just what I needed.  The window A/C unit may be a little hidden behind the desk at the lower half of the window but worked great.  You will need to take your shoes off when entering their home and may leave them at the door or take them to your room.  I was usually leaving way early in the morning but Althena was always gracious to ask if I cared for fresh coffe/tea to start my morning.  The Soak laundromat & Lower Mill Tavern a 1/2 mile away on Dorchester Ave. were top notch.","# friendly family home",27871799,"Althea",NA,"Mattapan",42.27601,-71.07694,"Private room",55,1,30,"10/14/2019",0.54,6,325,"B3",121,0.186063061830084,0.222741877705997,"doc794",11,9,11,11,6,12,0,21,2,3,13,8,12,2,0,14,0,11007
"795",20520099,293554950,"7/20/2018",101097700,"Peter","Great place to stay in Boston,  Javier is a great host nothing is to much
 trouble.","Boston, Mass  vicinity #2 Samuel Adam Brewery (T)",132606746,"Javier/ Gilberto",NA,"Jamaica Plain",42.31395,-71.10168,"Private room",60,2,40,"2/2/2021",0.94,4,364,"E13",16,NA,0.025,"doc795",3,2,0,2,0,1,0,3,0,1,1,2,2,0,0,1,0,5214
"796",4630071,570918918,"11/30/2019",162891427,"Elisa","This studio was perfect for my three month stay in Boston. It has all what is needed, e.g. fully equipped kitchen, towels, bed sheet sets. The street is very quite and the district is wonderful (beatiful lake nearby) and safe. Masha was always answering immediately, she has been a super nice host. The green line station is very near, there is also a bluebike station 10 minutes away. I could very easily get downtown.","Charming studio",12165186,"Masha",NA,"Brighton",42.34425,-71.15592,"Entire home/apt",49,91,13,"11/24/2020",0.28,2,234,"D14",74,0.215798858226075,0.24414396668438,"doc796",7,2,12,9,2,6,0,17,2,0,6,2,13,0,0,7,2,5828
"797",4000384,19498054,"9/13/2014",9464344,"Daniel","Evelyn is very friendly and accommodating. She has great local knowledge and can offer directions and neighborhood recommendations. The room was clean and charming, and the neighborhood was incredibly convenient to the T. If you are looking for safe and stylish shelter near Boston, look no further!","Sunlit room with private bath",10910804,"Evelyn",NA,"Jamaica Plain",42.31633,-71.0991,"Private room",90,29,181,"3/1/2020",2.3,1,92,"E13",47,0.0364878077788971,0.535701190615537,"doc797",9,3,5,5,6,3,0,7,0,0,2,2,6,1,0,4,0,5214
"798",13121821,519431040,"8/28/2019",54908734,"Kim","A very cute apartment in a great neighborhood! Walkable to shops, restaurants, the T and the river.","Charming Beacon Hill apartment with outdoor space",38119495,"Scott",NA,"Downtown",42.36207,-71.06315,"Entire home/apt",144,3,188,"1/16/2021",3.31,1,134,"A1",17,0.5625,0.434090817262095,"doc798",3,2,1,0,1,4,0,5,0,0,0,1,4,0,0,0,0,9706
"799",42833412,619868373,"3/19/2020",279132526,"Hana","This place was so beautiful and stylish. Everything was clean and new, and the bride and bridesmaids LOVED the place. There were cute little details (the lightbulb fixtures) that the bride definitely found cute. Also, the beds and pillows were perfect for sleeping at night. Definitely rebooking this place when I am back in town!","Stylish Place | near South End",42431392,"Frank",NA,"Roxbury",42.32858,-71.08779,"Entire home/apt",166,10,5,"6/29/2020",0.44,7,262,"B2",55,0.392464283248457,0.522525361879066,"doc799",9,3,6,4,5,7,0,13,0,0,3,0,9,1,0,4,0,14525
"800",36622810,564732882,"11/16/2019",140821617,"Ashley","Elly was very responsive to our questions and concerns. The condo is in a great location and easy/quick access to the city. Cozy condo.","Boston Harbor 2 bedroom/2 bath with free parking",65820663,"Elly",NA,"Charlestown",42.37779,-71.05002,"Entire home/apt",165,1,83,"2/17/2021",4.63,1,249,"A15",25,0.241692703999832,0.523935879195041,"doc800",5,3,1,2,2,3,0,7,0,0,1,1,4,0,0,0,0,1913
